"('dynamic', 'workExperience')",0.000339982
"(""api's"", 'workExperience')",0.000169991
"('com', 'workExperience')",0.000226655
"('back', 'workExperience')",0.0006233
"('bluegrass', 'education')",0.000267487
"('technologies', 'education')",0.000267487
"('1995', 'education')",0.000267487
"('2k', 'workExperience')",0.000113327
"('chelmsford', 'workExperience')",0.000113327
"('116%', 'workExperience')",0.000113327
"('dsc', 'skill')",0.000191369
"('proactive', 'skill')",0.000191369
"('junior', 'certification')",0.000746714
"('excel', 'workExperience')",0.000283318
"('reinvigorated', 'workExperience')",0.000113327
"('performance', 'skill')",0.000287054
"('utilities', 'skill')",0.000287054
"('reports', 'workExperience')",0.000963282
"('s.b.', 'education')",0.000267487
"('minix', 'skill')",0.000191369
"('officer', 'certification')",0.000448029
"('write', 'skill')",0.000191369
"('gen', 'workExperience')",0.000113327
"('explained', 'workExperience')",0.000113327
"('oracle10g', 'workExperience')",0.000113327
"('security', 'skill')",0.000574108
"('beng', 'education')",0.000267487
"('designer', 'workExperience')",0.000453309
"('star', 'skill')",0.000191369
"('wan', 'skill')",0.000287054
"('february', 'workExperience')",0.000679964
"(""flexera's"", 'workExperience')",0.000169991
"('case', 'workExperience')",0.000226655
"('private', 'education')",0.000267487
"('founder', 'workExperience')",0.000113327
"('november', 'workExperience')",0.0006233
"('designing', 'skill')",0.000669792
"('8086', 'skill')",0.000191369
"('geo', 'workExperience')",0.000169991
"('dcs', 'workExperience')",0.000113327
"('interpreter', 'workExperience')",0.000113327
"('net', 'certification')",0.000298686
"('handler', 'certification')",0.000448029
"('self', 'skill')",0.000191369
"('struts', 'skill')",0.000478423
"('comet', 'skill')",0.000191369
"('vdi', 'skill')",0.000191369
"('directory', 'workExperience')",0.000339982
"('cameras', 'workExperience')",0.000113327
"('intrinsics', 'skill')",0.000191369
"('wa', 'workExperience')",0.000453309
"('libraoffice', 'skill')",0.000191369
"('southern', 'education')",0.000267487
"('svn', 'skill')",0.000574108
"('combiner', 'skill')",0.000191369
"('dynamodb', 'workExperience')",0.000113327
"('ezeeshore', 'workExperience')",0.000113327
"('disposition', 'workExperience')",0.000113327
"('day.', 'workExperience')",0.000169991
"('soc', 'certification')",0.000448029
"('responsibilities', 'skill')",0.000191369
"('avoid', 'workExperience')",0.000169991
"('press', 'workExperience')",0.000113327
"('using', 'workExperience')",0.00606301
"('peer', 'workExperience')",0.000113327
"('bernhardt', 'education')",0.000267487
"('[2013', 'education')",0.000534974
"('sourcesafe', 'skill')",0.000191369
"('hseb', 'education')",0.001471178
"('functionally', 'workExperience')",0.000113327
"('portfolio', 'workExperience')",0.000226655
"('terminal', 'workExperience')",0.000113327
"('silverlight', 'workExperience')",0.000113327
"('desk', 'workExperience')",0.000226655
"('following', 'workExperience')",0.000226655
"('perl', 'workExperience')",0.000509973
"('processing', 'workExperience')",0.000509973
"('command', 'workExperience')",0.000169991
"('recruitment', 'workExperience')",0.000169991
"('titles', 'skill')",0.000191369
"('lean', 'certification')",0.000298686
"('priority', 'workExperience')",0.000113327
"('game', 'education')",0.000267487
"('interchange', 'skill')",0.000191369
